3
6
3
4
9
5
5
0
7
4
1
5
2
5
1
10
7
5
8
7
8
7
2
5
25
9
9
6
14
12
19
18
26
29
39
38
33
33
37
33
24
21
22
14
9
5
11
7
18
16
14
24
26
140
109
124
107
164
115
119
81
92
129
116
142
131
351
342
614
625
1161
986
1325
1514
1347
2071
1619
4285
6116
3629
6063
6067
7533
6211
8674
8798
10010
50976
56178
55658
76341
76991
72682
67583
39801
36395
38751
30461
31402
29381
27647
32430
26908
27765
29272
21650
20082
16597
14149
14068
14152
12240
13074
10405
8841
8037
7685
7596
6981
6646
5823
4475
